,Proto-Germanic Root,Danish Word,English Word,Proto-Germanic URL,Danish URL,English URL
290,Proto-Indo-European,hoste,feisty,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/hoste,https://en.wiktionary.org/wiki/feisty
291,Proto-Indo-European,hoste,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/hoste,https://en.wiktionary.org/wiki/Malm%C3%B6
292,Proto-Indo-European,hoste,yawl,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/hoste,https://en.wiktionary.org/wiki/yawl
293,*hōfaz,hov,hoof,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/h%C5%8Dfaz,https://en.wiktionary.org/wiki/hov,https://en.wiktionary.org/wiki/hoof
294,*hawwaną,hugge,hew,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hawwan%C4%85,https://en.wiktionary.org/wiki/hugge,https://en.wiktionary.org/wiki/hew
295,*hawwaną,hugge,hog,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hawwan%C4%85,https://en.wiktionary.org/wiki/hugge,https://en.wiktionary.org/wiki/hog
296,*hulą,hul,hole,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hul%C4%85,https://en.wiktionary.org/wiki/hul,https://en.wiktionary.org/wiki/hole
297,*hundaz,hund,hound,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hundaz,https://en.wiktionary.org/wiki/hund,https://en.wiktionary.org/wiki/hound
298,*hundaradą,hundred,hundred,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hundarad%C4%85,https://en.wiktionary.org/wiki/hundred,https://en.wiktionary.org/wiki/hundred
299,*hūsą,hus,hoose,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/h%C5%ABs%C4%85,https://en.wiktionary.org/wiki/hus,https://en.wiktionary.org/wiki/hoose
300,*hūsą,hus,house,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/h%C5%ABs%C4%85,https://en.wiktionary.org/wiki/hus,https://en.wiktionary.org/wiki/house
301,*hwat,hvad,what,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwat,https://en.wiktionary.org/wiki/hvad,https://en.wiktionary.org/wiki/what
302,*hwelpaz,hvalp,whelp,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwelpaz,https://en.wiktionary.org/wiki/hvalp,https://en.wiktionary.org/wiki/whelp
303,*hwaþeraz,hverken,whether,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwa%C3%BEeraz,https://en.wiktionary.org/wiki/hverken,https://en.wiktionary.org/wiki/whether
304,*hwītaz,hvid,white,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hw%C4%ABtaz,https://en.wiktionary.org/wiki/hvid,https://en.wiktionary.org/wiki/white
305,*hwilīkaz,hvilken,which,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hwil%C4%ABkaz,https://en.wiktionary.org/wiki/hvilken,https://en.wiktionary.org/wiki/which
306,*hiwją,hykle,hue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hiwj%C4%85,https://en.wiktionary.org/wiki/hykle,https://en.wiktionary.org/wiki/hue
307,*handuz,hånd,hand,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/handuz,https://en.wiktionary.org/wiki/h%C3%A5nd,https://en.wiktionary.org/wiki/hand
308,*hērą,hår,hair,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/h%C4%93r%C4%85,https://en.wiktionary.org/wiki/h%C3%A5r,https://en.wiktionary.org/wiki/hair
309,*harduz,hård,-ard,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harduz,https://en.wiktionary.org/wiki/h%C3%A5rd,https://en.wiktionary.org/wiki/-ard
310,*harduz,hård,foolhardy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harduz,https://en.wiktionary.org/wiki/h%C3%A5rd,https://en.wiktionary.org/wiki/foolhardy
311,*harduz,hård,hard,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harduz,https://en.wiktionary.org/wiki/h%C3%A5rd,https://en.wiktionary.org/wiki/hard
312,*harduz,hård,Hard,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harduz,https://en.wiktionary.org/wiki/h%C3%A5rd,https://en.wiktionary.org/wiki/Hard
313,*hanhilaz,hæl,heel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hanhilaz,https://en.wiktionary.org/wiki/h%C3%A6l,https://en.wiktionary.org/wiki/heel
314,*helaną,hæle,hele,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/helan%C4%85,https://en.wiktionary.org/wiki/h%C3%A6le,https://en.wiktionary.org/wiki/hele
315,*handijaną,hænde,hend,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/handijan%C4%85,https://en.wiktionary.org/wiki/h%C3%A6nde,https://en.wiktionary.org/wiki/hend
316,*harjaz,hær,harbinger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harjaz,https://en.wiktionary.org/wiki/h%C3%A6r,https://en.wiktionary.org/wiki/harbinger
317,*harjaz,hær,Herbert,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harjaz,https://en.wiktionary.org/wiki/h%C3%A6r,https://en.wiktionary.org/wiki/Herbert
318,*harjaz,hær,Lutheran,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harjaz,https://en.wiktionary.org/wiki/h%C3%A6r,https://en.wiktionary.org/wiki/Lutheran
319,*harjōną,hærge,haricot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harj%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/h%C3%A6rge,https://en.wiktionary.org/wiki/haricot
320,*harjōną,hærge,harry,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harj%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/h%C3%A6rge,https://en.wiktionary.org/wiki/harry
321,*habukaz,høg,hawk,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/habukaz,https://en.wiktionary.org/wiki/h%C3%B8g,https://en.wiktionary.org/wiki/hawk
322,*hauzijaną,høre,hark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hauzijan%C4%85,https://en.wiktionary.org/wiki/h%C3%B8re,https://en.wiktionary.org/wiki/hark
323,*hauzijaną,høre,hear,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hauzijan%C4%85,https://en.wiktionary.org/wiki/h%C3%B8re,https://en.wiktionary.org/wiki/hear
324,*hauzijaną,høre,hearken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hauzijan%C4%85,https://en.wiktionary.org/wiki/h%C3%B8re,https://en.wiktionary.org/wiki/hearken
325,*in,i,in-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/in,https://en.wiktionary.org/wiki/i,https://en.wiktionary.org/wiki/in-
326,*in,i,ingot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/in,https://en.wiktionary.org/wiki/i,https://en.wiktionary.org/wiki/ingot
327,*jūz,I,ye,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/j%C5%ABz,https://en.wiktionary.org/wiki/I,https://en.wiktionary.org/wiki/ye
328,*ilhilaz,ilde,ill,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ilhilaz,https://en.wiktionary.org/wiki/ilde,https://en.wiktionary.org/wiki/ill
329,*-ingō,-ing,-ing,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-ing%C5%8D,https://en.wiktionary.org/wiki/-ing,https://en.wiktionary.org/wiki/-ing
330,*aiz,ir,ore,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aiz,https://en.wiktionary.org/wiki/ir,https://en.wiktionary.org/wiki/ore
331,*īsą,is,ice,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C4%ABs%C4%85,https://en.wiktionary.org/wiki/is,https://en.wiktionary.org/wiki/ice
332,*īsarną,jern,iron,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/%C4%ABsarn%C4%85,https://en.wiktionary.org/wiki/jern,https://en.wiktionary.org/wiki/iron
333,Proto-Indo-European,jolle,feisty,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/jolle,https://en.wiktionary.org/wiki/feisty
334,Proto-Indo-European,jolle,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/jolle,https://en.wiktionary.org/wiki/Malm%C3%B6
335,Proto-Indo-European,jolle,yawl,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/jolle,https://en.wiktionary.org/wiki/yawl
336,*erþō,jord,earth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/er%C3%BE%C5%8D,https://en.wiktionary.org/wiki/jord,https://en.wiktionary.org/wiki/earth
337,*erþō,jord,Earth,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/er%C3%BE%C5%8D,https://en.wiktionary.org/wiki/jord,https://en.wiktionary.org/wiki/Earth
338,*jehwlą,jul,Yule,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/jehwl%C4%85,https://en.wiktionary.org/wiki/jul,https://en.wiktionary.org/wiki/Yule
339,*jehwlą,jul,Yuletide,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/jehwl%C4%85,https://en.wiktionary.org/wiki/jul,https://en.wiktionary.org/wiki/Yuletide
340,*etunaz,jætte,ettin,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/etunaz,https://en.wiktionary.org/wiki/j%C3%A6tte,https://en.wiktionary.org/wiki/ettin
341,*kakǭ,kage,cake,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kak%C7%AD,https://en.wiktionary.org/wiki/kage,https://en.wiktionary.org/wiki/cake
342,*kalzōną,kalde,call,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kalz%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/kalde,https://en.wiktionary.org/wiki/call
343,*kalbaz,kalv,calf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kalbaz,https://en.wiktionary.org/wiki/kalv,https://en.wiktionary.org/wiki/calf
344,*karilaz,karl,carl,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/karilaz,https://en.wiktionary.org/wiki/karl,https://en.wiktionary.org/wiki/carl
345,*kastōną,kaste,cast,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kast%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/kaste,https://en.wiktionary.org/wiki/cast
346,*kattuz,kat,cat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kattuz,https://en.wiktionary.org/wiki/kat,https://en.wiktionary.org/wiki/cat
347,*kannijaną,kende,kenning,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kannijan%C4%85,https://en.wiktionary.org/wiki/kende,https://en.wiktionary.org/wiki/kenning
348,*kīkaną,kigge,keek,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/k%C4%ABkan%C4%85,https://en.wiktionary.org/wiki/kigge,https://en.wiktionary.org/wiki/keek
349,*kinnuz,kind,chin,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kinnuz,https://en.wiktionary.org/wiki/kind,https://en.wiktionary.org/wiki/chin
350,*klainiz,klejn,clean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klainiz,https://en.wiktionary.org/wiki/klejn,https://en.wiktionary.org/wiki/clean
351,*klainiz,klejn,cleanse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klainiz,https://en.wiktionary.org/wiki/klejn,https://en.wiktionary.org/wiki/cleanse
352,*klautaz,kludre,cleat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/kludre,https://en.wiktionary.org/wiki/cleat
353,*klautaz,kludre,clot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/klautaz,https://en.wiktionary.org/wiki/kludre,https://en.wiktionary.org/wiki/clot
354,*kleubaną,kløve,cleave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kleuban%C4%85,https://en.wiktionary.org/wiki/kl%C3%B8ve,https://en.wiktionary.org/wiki/cleave
355,*knappô,knap,knape,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/knapp%C3%B4,https://en.wiktionary.org/wiki/knap,https://en.wiktionary.org/wiki/knape
356,*knībaz,kniv,knife,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kn%C4%ABbaz,https://en.wiktionary.org/wiki/kniv,https://en.wiktionary.org/wiki/knife
357,*knappô,knob,knape,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/knapp%C3%B4,https://en.wiktionary.org/wiki/knob,https://en.wiktionary.org/wiki/knape
358,*knewą,knæ,knee,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/knew%C4%85,https://en.wiktionary.org/wiki/kn%C3%A6,https://en.wiktionary.org/wiki/knee
359,*kūz,ko,cow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/k%C5%ABz,https://en.wiktionary.org/wiki/ko,https://en.wiktionary.org/wiki/cow
360,*kaldaz,kold,cold,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaldaz,https://en.wiktionary.org/wiki/kold,https://en.wiktionary.org/wiki/cold
361,*kwemaną,komme,come,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kweman%C4%85,https://en.wiktionary.org/wiki/komme,https://en.wiktionary.org/wiki/come
362,*kwenǭ,kone,quean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwen%C7%AD,https://en.wiktionary.org/wiki/kone,https://en.wiktionary.org/wiki/quean
363,*kuningaz,konge,king,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuningaz,https://en.wiktionary.org/wiki/konge,https://en.wiktionary.org/wiki/king
364,*kuningadōmaz,kongedømme,kingdom,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuningad%C5%8Dmaz,https://en.wiktionary.org/wiki/konged%C3%B8mme,https://en.wiktionary.org/wiki/kingdom
365,*kuningarīkiją,kongerige,kingric,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kuningar%C4%ABkij%C4%85,https://en.wiktionary.org/wiki/kongerige,https://en.wiktionary.org/wiki/kingric
366,*kraftuz,kraft,craft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kraftuz,https://en.wiktionary.org/wiki/kraft,https://en.wiktionary.org/wiki/craft
367,*kruppaz,krop,croup,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kruppaz,https://en.wiktionary.org/wiki/krop,https://en.wiktionary.org/wiki/croup
368,*krabitaz,kræft,crayfish,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/krabitaz,https://en.wiktionary.org/wiki/kr%C3%A6ft,https://en.wiktionary.org/wiki/crayfish
369,*krafjaną,kræve,crave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/krafjan%C4%85,https://en.wiktionary.org/wiki/kr%C3%A6ve,https://en.wiktionary.org/wiki/crave
370,*kunnaną,kunne,can,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunnan%C4%85,https://en.wiktionary.org/wiki/kunne,https://en.wiktionary.org/wiki/can
371,*kunnaną,kunne,con,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunnan%C4%85,https://en.wiktionary.org/wiki/kunne,https://en.wiktionary.org/wiki/con
372,*kunnaną,kunne,cun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunnan%C4%85,https://en.wiktionary.org/wiki/kunne,https://en.wiktionary.org/wiki/cun
373,*kwikwaz,kvik,quick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwikwaz,https://en.wiktionary.org/wiki/kvik,https://en.wiktionary.org/wiki/quick
374,*kwenǭ,kvinde,quean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwen%C7%AD,https://en.wiktionary.org/wiki/kvinde,https://en.wiktionary.org/wiki/quean
375,*kwikwaz,kvæg,quick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwikwaz,https://en.wiktionary.org/wiki/kv%C3%A6g,https://en.wiktionary.org/wiki/quick
376,*kwaljaną,kvæle,quell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kwaljan%C4%85,https://en.wiktionary.org/wiki/kv%C3%A6le,https://en.wiktionary.org/wiki/quell
377,*keusaną,kyse,choose,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/keusan%C4%85,https://en.wiktionary.org/wiki/kyse,https://en.wiktionary.org/wiki/choose
378,*kambijaną,kæmme,kemb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kambijan%C4%85,https://en.wiktionary.org/wiki/k%C3%A6mme,https://en.wiktionary.org/wiki/kemb
379,*kaupamann-,købmand,chapman,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kaupamann-,https://en.wiktionary.org/wiki/k%C3%B8bmand,https://en.wiktionary.org/wiki/chapman
380,*keluz,køl,keel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/keluz,https://en.wiktionary.org/wiki/k%C3%B8l,https://en.wiktionary.org/wiki/keel
381,*kunją,køn,Genevieve,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/kunj%C4%85,https://en.wiktionary.org/wiki/k%C3%B8n,https://en.wiktionary.org/wiki/Genevieve
382,*legrą,lager,laager,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/legr%C4%85,https://en.wiktionary.org/wiki/lager,https://en.wiktionary.org/wiki/laager
383,*legrą,lager,lair,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/legr%C4%85,https://en.wiktionary.org/wiki/lager,https://en.wiktionary.org/wiki/lair
384,*legrą,lager,leaguer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/legr%C4%85,https://en.wiktionary.org/wiki/lager,https://en.wiktionary.org/wiki/leaguer
385,*lahsaz,laks,lax,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lahsaz,https://en.wiktionary.org/wiki/laks,https://en.wiktionary.org/wiki/lax
386,*lahsaz,laks,lox,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lahsaz,https://en.wiktionary.org/wiki/laks,https://en.wiktionary.org/wiki/lox
387,*landą,land,Langlie,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/land%C4%85,https://en.wiktionary.org/wiki/land,https://en.wiktionary.org/wiki/Langlie
388,*landą,land,land,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/land%C4%85,https://en.wiktionary.org/wiki/land,https://en.wiktionary.org/wiki/land
389,*landą,land,lawn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/land%C4%85,https://en.wiktionary.org/wiki/land,https://en.wiktionary.org/wiki/lawn
390,*langaz,lang,long,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/langaz,https://en.wiktionary.org/wiki/lang,https://en.wiktionary.org/wiki/long
391,*hlahtraz,latter,laughter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hlahtraz,https://en.wiktionary.org/wiki/latter,https://en.wiktionary.org/wiki/laughter
392,*lēgaz,lav,low,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%93gaz,https://en.wiktionary.org/wiki/lav,https://en.wiktionary.org/wiki/low
393,*liþuz,led,led,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/li%C3%BEuz,https://en.wiktionary.org/wiki/led,https://en.wiktionary.org/wiki/led
394,*liþuz,led,lith,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/li%C3%BEuz,https://en.wiktionary.org/wiki/led,https://en.wiktionary.org/wiki/lith
395,*laidō,ledestjerne,load,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laid%C5%8D,https://en.wiktionary.org/wiki/ledestjerne,https://en.wiktionary.org/wiki/load
396,*laikaz,leg,lai,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laikaz,https://en.wiktionary.org/wiki/leg,https://en.wiktionary.org/wiki/lai
397,*līkahamô,legeme,likam,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%ABkaham%C3%B4,https://en.wiktionary.org/wiki/legeme,https://en.wiktionary.org/wiki/likam
398,*limuz,lem,limb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/limuz,https://en.wiktionary.org/wiki/lem,https://en.wiktionary.org/wiki/limb
399,*laihną,len,loan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laihn%C4%85,https://en.wiktionary.org/wiki/len,https://en.wiktionary.org/wiki/loan
400,*hlaibaz,lev,loaf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hlaibaz,https://en.wiktionary.org/wiki/lev,https://en.wiktionary.org/wiki/loaf
401,*libjaną,leve,live,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/libjan%C4%85,https://en.wiktionary.org/wiki/leve,https://en.wiktionary.org/wiki/live
402,*librō,lever,liver,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/libr%C5%8D,https://en.wiktionary.org/wiki/lever,https://en.wiktionary.org/wiki/liver
403,*galīkaz,lig,alike,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/gal%C4%ABkaz,https://en.wiktionary.org/wiki/lig,https://en.wiktionary.org/wiki/alike
404,*lībą,liv,life,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%ABb%C4%85,https://en.wiktionary.org/wiki/liv,https://en.wiktionary.org/wiki/life
405,*lubą,lov,lofe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lub%C4%85,https://en.wiktionary.org/wiki/lov,https://en.wiktionary.org/wiki/lofe
406,*luką,låg,lock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luk%C4%85,https://en.wiktionary.org/wiki/l%C3%A5g,https://en.wiktionary.org/wiki/lock
407,*luką,låg,locker,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luk%C4%85,https://en.wiktionary.org/wiki/l%C3%A5g,https://en.wiktionary.org/wiki/locker
408,*laihną,lån,loan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laihn%C4%85,https://en.wiktionary.org/wiki/l%C3%A5n,https://en.wiktionary.org/wiki/loan
409,*lagjaną,lægge,lay,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lagjan%C4%85,https://en.wiktionary.org/wiki/l%C3%A6gge,https://en.wiktionary.org/wiki/lay
410,*hlināną,læne,lean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hlin%C4%81n%C4%85,https://en.wiktionary.org/wiki/l%C3%A6ne,https://en.wiktionary.org/wiki/lean
411,*langijaną,længes,linge,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/langijan%C4%85,https://en.wiktionary.org/wiki/l%C3%A6nges,https://en.wiktionary.org/wiki/linge
412,*langijaną,længes,linger,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/langijan%C4%85,https://en.wiktionary.org/wiki/l%C3%A6nges,https://en.wiktionary.org/wiki/linger
413,Proto-Indo-European,Malmø,feisty,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B8,https://en.wiktionary.org/wiki/feisty
414,Proto-Indo-European,Malmø,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B8,https://en.wiktionary.org/wiki/Malm%C3%B6
415,Proto-Indo-European,Malmø,yawl,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B8,https://en.wiktionary.org/wiki/yawl
416,*manō,man,mane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/man%C5%8D,https://en.wiktionary.org/wiki/man,https://en.wiktionary.org/wiki/mane
417,*markōną,march,march,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/march,https://en.wiktionary.org/wiki/march
418,*markōną,marchere,march,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8Dn%C4%85,https://en.wiktionary.org/wiki/marchere,https://en.wiktionary.org/wiki/march
419,*markō,mark,marchioness,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/mark,https://en.wiktionary.org/wiki/marchioness
420,*markō,mark,Marcomanni,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/mark,https://en.wiktionary.org/wiki/Marcomanni
421,*markō,mark,margrave,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/mark,https://en.wiktionary.org/wiki/margrave
422,*markō,mark,mark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/mark,https://en.wiktionary.org/wiki/mark
423,*mazgą,marv,marrow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mazg%C4%85,https://en.wiktionary.org/wiki/marv,https://en.wiktionary.org/wiki/marrow
424,*magô,mave,maw,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mag%C3%B4,https://en.wiktionary.org/wiki/mave,https://en.wiktionary.org/wiki/maw
425,*mikilaz,megen,mickle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mikilaz,https://en.wiktionary.org/wiki/megen,https://en.wiktionary.org/wiki/mickle
426,*mikilaz,megen,much,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mikilaz,https://en.wiktionary.org/wiki/megen,https://en.wiktionary.org/wiki/much
427,*mainijaną,mene,mean,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mainijan%C4%85,https://en.wiktionary.org/wiki/mene,https://en.wiktionary.org/wiki/mean
428,*maizô,mere,mair,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maiz%C3%B4,https://en.wiktionary.org/wiki/mere,https://en.wiktionary.org/wiki/mair
429,*maizô,mere,more,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maiz%C3%B4,https://en.wiktionary.org/wiki/mere,https://en.wiktionary.org/wiki/more
430,*mīnaz,min,mine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%ABnaz,https://en.wiktionary.org/wiki/min,https://en.wiktionary.org/wiki/mine
431,*mīnaz,min,my,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%ABnaz,https://en.wiktionary.org/wiki/min,https://en.wiktionary.org/wiki/my
432,*meduz,mjød,mead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/meduz,https://en.wiktionary.org/wiki/mj%C3%B8d,https://en.wiktionary.org/wiki/mead
433,*mōdēr,mor,mother,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Dd%C4%93r,https://en.wiktionary.org/wiki/mor,https://en.wiktionary.org/wiki/mother
