,PIE Root,Persian Word,English Word,PIE URL,Persian URL,English URL
226,*dn̥ǵʰwéh₂s,زوان,language,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/dn%CC%A5%C7%B5%CA%B0w%C3%A9h%E2%82%82s,https://en.wiktionary.org/wiki/%D8%B2%D9%88%D8%A7%D9%86,https://en.wiktionary.org/wiki/language
227,*dn̥ǵʰwéh₂s,زوان,tongue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/dn%CC%A5%C7%B5%CA%B0w%C3%A9h%E2%82%82s,https://en.wiktionary.org/wiki/%D8%B2%D9%88%D8%A7%D9%86,https://en.wiktionary.org/wiki/tongue
228,*dn̥ǵʰwéh₂s,زوان,tung,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/dn%CC%A5%C7%B5%CA%B0w%C3%A9h%E2%82%82s,https://en.wiktionary.org/wiki/%D8%B2%D9%88%D8%A7%D9%86,https://en.wiktionary.org/wiki/tung
229,*ǵʰew-,زور,gust,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%C7%B5%CA%B0ew-,https://en.wiktionary.org/wiki/%D8%B2%D9%88%D8%B1,https://en.wiktionary.org/wiki/gust
230,*ǵʰew-,زور,ingot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%C7%B5%CA%B0ew-,https://en.wiktionary.org/wiki/%D8%B2%D9%88%D8%B1,https://en.wiktionary.org/wiki/ingot
231,*gʷeyh₃-,زیستن,abiogenesis,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7eyh%E2%82%83-,https://en.wiktionary.org/wiki/%D8%B2%DB%8C%D8%B3%D8%AA%D9%86,https://en.wiktionary.org/wiki/abiogenesis
232,*gʷeyh₃-,زیستن,biogenesis,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B7eyh%E2%82%83-,https://en.wiktionary.org/wiki/%D8%B2%DB%8C%D8%B3%D8%AA%D9%86,https://en.wiktionary.org/wiki/biogenesis
233,*ḱel-,سالوس,color,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/color
234,*ḱel-,سالوس,hall,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/hall
235,*ḱel-,سالوس,hele,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/hele
236,*ḱel-,سالوس,hell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/hell
237,*ḱel-,سالوس,holly,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/holly
238,*ḱel-,سالوس,hull,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%84%D9%88%D8%B3,https://en.wiktionary.org/wiki/hull
239,Proto-Indo-European,سام,eastern,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/%D8%B3%D8%A7%D9%85,https://en.wiktionary.org/wiki/eastern
240,*peyḱ-,سبشت,feud,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pey%E1%B8%B1-,https://en.wiktionary.org/wiki/%D8%B3%D8%A8%D8%B4%D8%AA,https://en.wiktionary.org/wiki/feud
241,*peyḱ-,سبشت,file,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/pey%E1%B8%B1-,https://en.wiktionary.org/wiki/%D8%B3%D8%A8%D8%B4%D8%AA,https://en.wiktionary.org/wiki/file
242,*h₂stḗr,ستاره,disaster,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82st%E1%B8%97r,https://en.wiktionary.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D9%87,https://en.wiktionary.org/wiki/disaster
243,*h₂stḗr,ستاره,star,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82st%E1%B8%97r,https://en.wiktionary.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D9%87,https://en.wiktionary.org/wiki/star
244,*h₂stḗr,ستاره,starn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82st%E1%B8%97r,https://en.wiktionary.org/wiki/%D8%B3%D8%AA%D8%A7%D8%B1%D9%87,https://en.wiktionary.org/wiki/starn
245,*ḱerh₂-,سر,cairn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1,https://en.wiktionary.org/wiki/cairn
246,*ḱerh₂-,سر,coryphaeus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1,https://en.wiktionary.org/wiki/coryphaeus
247,*ḱerh₂-,سر,coryphée,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1,https://en.wiktionary.org/wiki/coryph%C3%A9e
248,*ḱerh₂-,سر,hirn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1,https://en.wiktionary.org/wiki/hirn
249,*ḱerh₂-,سر,sarpanch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1,https://en.wiktionary.org/wiki/sarpanch
250,*ḱel-,سرد,color,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/color
251,*ḱel-,سرد,hall,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/hall
252,*ḱel-,سرد,hele,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/hele
253,*ḱel-,سرد,hell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/hell
254,*ḱel-,سرد,holly,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/holly
255,*ḱel-,سرد,hull,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1el-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D8%AF,https://en.wiktionary.org/wiki/hull
256,*ḱerh₂-,سرنا,cairn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%86%D8%A7,https://en.wiktionary.org/wiki/cairn
257,*ḱerh₂-,سرنا,coryphaeus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%86%D8%A7,https://en.wiktionary.org/wiki/coryphaeus
258,*ḱerh₂-,سرنا,coryphée,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%86%D8%A7,https://en.wiktionary.org/wiki/coryph%C3%A9e
259,*ḱerh₂-,سرنا,hirn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%86%D8%A7,https://en.wiktionary.org/wiki/hirn
260,*ḱerh₂-,سرنا,sarpanch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1erh%E2%82%82-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%86%D8%A7,https://en.wiktionary.org/wiki/sarpanch
261,*krey-,سره,riddle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/krey-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%87,https://en.wiktionary.org/wiki/riddle
262,*krey-,سره,rinse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/krey-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%87,https://en.wiktionary.org/wiki/rinse
263,*krey-,سره,secret,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/krey-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%D9%87,https://en.wiktionary.org/wiki/secret
264,*sleydʰ-,سریدن,luge,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sleyd%CA%B0-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/luge
265,*sleydʰ-,سریدن,slender,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sleyd%CA%B0-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/slender
266,*sleydʰ-,سریدن,slide,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sleyd%CA%B0-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/slide
267,*sleydʰ-,سریدن,slither,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/sleyd%CA%B0-,https://en.wiktionary.org/wiki/%D8%B3%D8%B1%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/slither
268,*spey-,سنجد,spike,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/spey-,https://en.wiktionary.org/wiki/%D8%B3%D9%86%D8%AC%D8%AF,https://en.wiktionary.org/wiki/spike
269,*h₂eḱ-,سنگ,acute,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82e%E1%B8%B1-,https://en.wiktionary.org/wiki/%D8%B3%D9%86%DA%AF,https://en.wiktionary.org/wiki/acute
270,*h₂eḱ-,سنگ,paragon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82e%E1%B8%B1-,https://en.wiktionary.org/wiki/%D8%B3%D9%86%DA%AF,https://en.wiktionary.org/wiki/paragon
271,*tréyes,سه,contribute,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tr%C3%A9yes,https://en.wiktionary.org/wiki/%D8%B3%D9%87,https://en.wiktionary.org/wiki/contribute
272,*tréyes,سه,teapoy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tr%C3%A9yes,https://en.wiktionary.org/wiki/%D8%B3%D9%87,https://en.wiktionary.org/wiki/teapoy
273,*tréyes,سه,three,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tr%C3%A9yes,https://en.wiktionary.org/wiki/%D8%B3%D9%87,https://en.wiktionary.org/wiki/three
274,*tréyes,سه,Trinity term,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tr%C3%A9yes,https://en.wiktionary.org/wiki/%D8%B3%D9%87,https://en.wiktionary.org/wiki/Trinity_term
275,*speḱ-,سپاس,scope,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/spe%E1%B8%B1-,https://en.wiktionary.org/wiki/%D8%B3%D9%BE%D8%A7%D8%B3,https://en.wiktionary.org/wiki/scope
276,*ḱenk-,سکج,hang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1enk-,https://en.wiktionary.org/wiki/%D8%B3%DA%A9%D8%AC,https://en.wiktionary.org/wiki/hang
277,*tek-,شاه,check,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tek-,https://en.wiktionary.org/wiki/%D8%B4%D8%A7%D9%87,https://en.wiktionary.org/wiki/check
278,*tek-,شاه,thig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tek-,https://en.wiktionary.org/wiki/%D8%B4%D8%A7%D9%87,https://en.wiktionary.org/wiki/thig
279,*stel-,شتالنگ,stall,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/stel-,https://en.wiktionary.org/wiki/%D8%B4%D8%AA%D8%A7%D9%84%D9%86%DA%AF,https://en.wiktionary.org/wiki/stall
280,*stel-,شتالنگ,stell,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/stel-,https://en.wiktionary.org/wiki/%D8%B4%D8%AA%D8%A7%D9%84%D9%86%DA%AF,https://en.wiktionary.org/wiki/stell
281,*stel-,شتالنگ,still,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/stel-,https://en.wiktionary.org/wiki/%D8%B4%D8%AA%D8%A7%D9%84%D9%86%DA%AF,https://en.wiktionary.org/wiki/still
282,*stel-,شتالنگ,stout,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/stel-,https://en.wiktionary.org/wiki/%D8%B4%D8%AA%D8%A7%D9%84%D9%86%DA%AF,https://en.wiktionary.org/wiki/stout
283,*tek-,شهر,check,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tek-,https://en.wiktionary.org/wiki/%D8%B4%D9%87%D8%B1,https://en.wiktionary.org/wiki/check
284,*tek-,شهر,thig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/tek-,https://en.wiktionary.org/wiki/%D8%B4%D9%87%D8%B1,https://en.wiktionary.org/wiki/thig
285,*súHros,شور,sour,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/s%C3%BAHros,https://en.wiktionary.org/wiki/%D8%B4%D9%88%D8%B1,https://en.wiktionary.org/wiki/sour
286,*ḱm̥tóm,صد,hundred,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%E1%B8%B1m%CC%A5t%C3%B3m,https://en.wiktionary.org/wiki/%D8%B5%D8%AF,https://en.wiktionary.org/wiki/hundred
287,*gʰreh₁-,غرواس,grass,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/g%CA%B0reh%E2%82%81-,https://en.wiktionary.org/wiki/%D8%BA%D8%B1%D9%88%D8%A7%D8%B3,https://en.wiktionary.org/wiki/grass
288,*plew-,فرب,fleam,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/plew-,https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%A8,https://en.wiktionary.org/wiki/fleam
289,*plew-,فرب,Plutonian,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/plew-,https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%A8,https://en.wiktionary.org/wiki/Plutonian
290,*plew-,فرب,Plutonic,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/plew-,https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%A8,https://en.wiktionary.org/wiki/Plutonic
291,*ǵenh₁-,فرزند,kinchin,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%C7%B5enh%E2%82%81-,https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%B2%D9%86%D8%AF,https://en.wiktionary.org/wiki/kinchin
292,*ǵenh₁-,فرزند,kine-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/%C7%B5enh%E2%82%81-,https://en.wiktionary.org/wiki/%D9%81%D8%B1%D8%B2%D9%86%D8%AF,https://en.wiktionary.org/wiki/kine-
293,*leyg-,لاغ,gleek,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leyg-,https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%BA,https://en.wiktionary.org/wiki/gleek
294,*leyg-,لاغ,lich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leyg-,https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%BA,https://en.wiktionary.org/wiki/lich
295,*leyg-,لاغ,like,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leyg-,https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%BA,https://en.wiktionary.org/wiki/like
296,*leyg-,لاغ,-lock,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leyg-,https://en.wiktionary.org/wiki/%D9%84%D8%A7%D8%BA,https://en.wiktionary.org/wiki/-lock
297,*leb-,لب,label,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leb-,https://en.wiktionary.org/wiki/%D9%84%D8%A8,https://en.wiktionary.org/wiki/label
298,*leb-,لب,lip,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/leb-,https://en.wiktionary.org/wiki/%D9%84%D8%A8,https://en.wiktionary.org/wiki/lip
299,*leyǵʰ-,لیسیدن,lecher,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ley%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%84%DB%8C%D8%B3%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/lecher
300,*leyǵʰ-,لیسیدن,lecherous,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ley%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%84%DB%8C%D8%B3%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/lecherous
301,*leyǵʰ-,لیسیدن,lick,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/ley%C7%B5%CA%B0-,https://en.wiktionary.org/wiki/%D9%84%DB%8C%D8%B3%DB%8C%D8%AF%D9%86,https://en.wiktionary.org/wiki/lick
302,*méh₂tēr,مادر,Madeira,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9h%E2%82%82t%C4%93r,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D8%AF%D8%B1,https://en.wiktionary.org/wiki/Madeira
303,*méh₂tēr,مادر,maternal,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9h%E2%82%82t%C4%93r,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D8%AF%D8%B1,https://en.wiktionary.org/wiki/maternal
304,*méh₂tēr,مادر,mother,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9h%E2%82%82t%C4%93r,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D8%AF%D8%B1,https://en.wiktionary.org/wiki/mother
305,*men-,ماندن,game,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/game
306,*men-,ماندن,Man,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/Man
307,*men-,ماندن,mignon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/mignon
308,*men-,ماندن,minchen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/minchen
309,*men-,ماندن,minnow,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/minnow
310,*men-,ماندن,mint,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/mint
311,*men-,ماندن,Minto,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/Minto
312,*men-,ماندن,montage,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/montage
313,*men-,ماندن,montane,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/men-,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%86%D8%AF%D9%86,https://en.wiktionary.org/wiki/montane
314,*mḗh₁n̥s,ماه,month,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%E1%B8%97h%E2%82%81n%CC%A5s,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%87,https://en.wiktionary.org/wiki/month
315,*mḗh₁n̥s,ماه,moon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%E1%B8%97h%E2%82%81n%CC%A5s,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%87,https://en.wiktionary.org/wiki/moon
316,*mḗh₁n̥s,ماه,Moon,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%E1%B8%97h%E2%82%81n%CC%A5s,https://en.wiktionary.org/wiki/%D9%85%D8%A7%D9%87,https://en.wiktionary.org/wiki/Moon
317,*mer-,مردن,mammer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/mer-,https://en.wiktionary.org/wiki/%D9%85%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/mammer
318,*mer-,مردن,meringue,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/mer-,https://en.wiktionary.org/wiki/%D9%85%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/meringue
319,*mer-,مردن,morbidity,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/mer-,https://en.wiktionary.org/wiki/%D9%85%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/morbidity
320,*mer-,مردن,remember,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/mer-,https://en.wiktionary.org/wiki/%D9%85%D8%B1%D8%AF%D9%86,https://en.wiktionary.org/wiki/remember
321,*meh₂d-,مست,meat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/meh%E2%82%82d-#Proto-Indo-European-wet,https://en.wiktionary.org/wiki/%D9%85%D8%B3%D8%AA,https://en.wiktionary.org/wiki/meat
322,*meh₂d-,مست,moot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/meh%E2%82%82d-#Proto-Indo-European-wet,https://en.wiktionary.org/wiki/%D9%85%D8%B3%D8%AA,https://en.wiktionary.org/wiki/moot
323,*meh₂d-,مست,mush,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/meh%E2%82%82d-#Proto-Indo-European-wet,https://en.wiktionary.org/wiki/%D9%85%D8%B3%D8%AA,https://en.wiktionary.org/wiki/mush
324,*méǵh₂s,مهتر,mickle,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9%C7%B5h%E2%82%82s,https://en.wiktionary.org/wiki/%D9%85%D9%87%D8%AA%D8%B1,https://en.wiktionary.org/wiki/mickle
325,*médʰu,می,mead,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9d%CA%B0u,https://en.wiktionary.org/wiki/%D9%85%DB%8C,https://en.wiktionary.org/wiki/mead
326,*médʰyos,میان,median,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9d%CA%B0yos,https://en.wiktionary.org/wiki/%D9%85%DB%8C%D8%A7%D9%86,https://en.wiktionary.org/wiki/median
327,*médʰyos,میان,mid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/m%C3%A9d%CA%B0yos,https://en.wiktionary.org/wiki/%D9%85%DB%8C%D8%A7%D9%86,https://en.wiktionary.org/wiki/mid
328,*h₃nogʰ-,ناخن,nail,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%83nog%CA%B0-,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D8%AE%D9%86,https://en.wiktionary.org/wiki/nail
329,*h₃nobʰilos,ناف,navel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%83nob%CA%B0ilos,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%81,https://en.wiktionary.org/wiki/navel
330,*h₁nómn̥,نام,name,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81n%C3%B3mn%CC%A5,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%85,https://en.wiktionary.org/wiki/name
331,*h₁nómn̥,نام,onomastics,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%81n%C3%B3mn%CC%A5,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%85,https://en.wiktionary.org/wiki/onomastics
332,*néh₂us,ناو,navicular,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%A9h%E2%82%82us,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%88,https://en.wiktionary.org/wiki/navicular
333,*néh₂us,ناو,navigate,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%A9h%E2%82%82us,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%88,https://en.wiktionary.org/wiki/navigate
334,*néh₂us,ناو,navy,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%A9h%E2%82%82us,https://en.wiktionary.org/wiki/%D9%86%D8%A7%D9%88,https://en.wiktionary.org/wiki/navy
335,*h₂nḗr,نر,Nero,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/h%E2%82%82n%E1%B8%97r,https://en.wiktionary.org/wiki/%D9%86%D8%B1,https://en.wiktionary.org/wiki/Nero
336,*nókʷts,نزم,night,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%B3k%CA%B7ts,https://en.wiktionary.org/wiki/%D9%86%D8%B2%D9%85,https://en.wiktionary.org/wiki/night
337,*nókʷts,نزم,noctule,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%B3k%CA%B7ts,https://en.wiktionary.org/wiki/%D9%86%D8%B2%D9%85,https://en.wiktionary.org/wiki/noctule
338,*nókʷts,نزم,nocturnal,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%B3k%CA%B7ts,https://en.wiktionary.org/wiki/%D9%86%D8%B2%D9%85,https://en.wiktionary.org/wiki/nocturnal
339,*némos,نماز,namaste,https://en.wiktionary.org/wiki/Reconstruction:Proto-Indo-European/n%C3%A9mos,https://en.wiktionary.org/wiki/%D9%86%D9%85%D8%A7%D8%B2,https://en.wiktionary.org/wiki/namaste
