,Proto-Germanic Root,English Word,German Word,Proto-Germanic URL,English URL,German URL
701,*leubaz,lief,lieb,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/leubaz,https://en.wiktionary.org/wiki/lief,https://en.wiktionary.org/wiki/lieb
702,*lībą,life,Leib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%ABb%C4%85,https://en.wiktionary.org/wiki/life,https://en.wiktionary.org/wiki/Leib
703,*luftijaną,lift,lichten,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luftijan%C4%85,https://en.wiktionary.org/wiki/lift,https://en.wiktionary.org/wiki/lichten
704,*luftijaną,lift,lüften,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luftijan%C4%85,https://en.wiktionary.org/wiki/lift,https://en.wiktionary.org/wiki/l%C3%BCften
705,*skaftaz,liftshaft,Schacht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skaftaz,https://en.wiktionary.org/wiki/liftshaft,https://en.wiktionary.org/wiki/Schacht
706,*skaftaz,liftshaft,Schaft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/skaftaz,https://en.wiktionary.org/wiki/liftshaft,https://en.wiktionary.org/wiki/Schaft
707,*leuhtą,light,Licht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/leuht%C4%85,https://en.wiktionary.org/wiki/light,https://en.wiktionary.org/wiki/Licht
708,*līkahamô,likam,Leichnam,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%ABkaham%C3%B4,https://en.wiktionary.org/wiki/likam,https://en.wiktionary.org/wiki/Leichnam
709,*lindō,lind,Linde,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lind%C5%8D,https://en.wiktionary.org/wiki/lind,https://en.wiktionary.org/wiki/Linde
710,*linþaz,Linda,lind,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lin%C3%BEaz,https://en.wiktionary.org/wiki/Linda,https://en.wiktionary.org/wiki/lind
711,*līnǭ,line,Leine,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/l%C4%ABn%C7%AD,https://en.wiktionary.org/wiki/line,https://en.wiktionary.org/wiki/Leine
712,*lipjô,lip,Lippe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lipj%C3%B4,https://en.wiktionary.org/wiki/lip,https://en.wiktionary.org/wiki/Lippe
713,*libjaną,live,leben,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/libjan%C4%85,https://en.wiktionary.org/wiki/live,https://en.wiktionary.org/wiki/leben
714,*librō,liver,Leber,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/libr%C5%8D,https://en.wiktionary.org/wiki/liver,https://en.wiktionary.org/wiki/Leber
715,*hlaibaz,loaf,Laib,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hlaibaz,https://en.wiktionary.org/wiki/loaf,https://en.wiktionary.org/wiki/Laib
716,*laihną,loan,Lehen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laihn%C4%85,https://en.wiktionary.org/wiki/loan,https://en.wiktionary.org/wiki/Lehen
717,*laiþaz,loath,leid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lai%C3%BEaz,https://en.wiktionary.org/wiki/loath,https://en.wiktionary.org/wiki/leid
718,*luką,lock,Loch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luk%C4%85,https://en.wiktionary.org/wiki/lock,https://en.wiktionary.org/wiki/Loch
719,*luką,locker,Loch,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luk%C4%85,https://en.wiktionary.org/wiki/locker,https://en.wiktionary.org/wiki/Loch
720,*lubą,lofe,Lob,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lub%C4%85,https://en.wiktionary.org/wiki/lofe,https://en.wiktionary.org/wiki/Lob
721,*luftuz,loft,Luft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/luftuz,https://en.wiktionary.org/wiki/loft,https://en.wiktionary.org/wiki/Luft
722,*langaz,long,lang,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/langaz,https://en.wiktionary.org/wiki/long,https://en.wiktionary.org/wiki/lang
723,*hlaupaną,loop,laufen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hlaupan%C4%85,https://en.wiktionary.org/wiki/loop,https://en.wiktionary.org/wiki/laufen
724,*hlūdaz,loud,Laut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hl%C5%ABdaz,https://en.wiktionary.org/wiki/loud,https://en.wiktionary.org/wiki/Laut
725,*hlūdaz,loud,laut,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hl%C5%ABdaz,https://en.wiktionary.org/wiki/loud,https://en.wiktionary.org/wiki/laut
726,*lahsaz,lox,Lachs,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lahsaz,https://en.wiktionary.org/wiki/lox,https://en.wiktionary.org/wiki/Lachs
727,*lustuz,lust,Lust,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/lustuz,https://en.wiktionary.org/wiki/lust,https://en.wiktionary.org/wiki/Lust
728,*harjaz,Lutheran,Heer,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harjaz,https://en.wiktionary.org/wiki/Lutheran,https://en.wiktionary.org/wiki/Heer
729,*harjaz,Lutheran,Hermann,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/harjaz,https://en.wiktionary.org/wiki/Lutheran,https://en.wiktionary.org/wiki/Hermann
730,*-līkaz,-ly,-lich,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/-l%C4%ABkaz,https://en.wiktionary.org/wiki/-ly,https://en.wiktionary.org/wiki/-lich
731,*laugō,lye,Lauge,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/laug%C5%8D,https://en.wiktionary.org/wiki/lye,https://en.wiktionary.org/wiki/Lauge
732,*maþô,maddock,Made,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ma%C3%BE%C3%B4,https://en.wiktionary.org/wiki/maddock,https://en.wiktionary.org/wiki/Made
733,*maþô,made,Made,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ma%C3%BE%C3%B4,https://en.wiktionary.org/wiki/made,https://en.wiktionary.org/wiki/Made
734,*malaną,maelstrom,mahlen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/malan%C4%85,https://en.wiktionary.org/wiki/maelstrom,https://en.wiktionary.org/wiki/mahlen
735,*maþô,maggot,Made,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ma%C3%BE%C3%B4,https://en.wiktionary.org/wiki/maggot,https://en.wiktionary.org/wiki/Made
736,*magaþs,maid,Magd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maga%C3%BEs,https://en.wiktionary.org/wiki/maid,https://en.wiktionary.org/wiki/Magd
737,*magaþs,maiden,Magd,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maga%C3%BEs,https://en.wiktionary.org/wiki/maiden,https://en.wiktionary.org/wiki/Magd
738,*maizô,mair,mehr,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maiz%C3%B4,https://en.wiktionary.org/wiki/mair,https://en.wiktionary.org/wiki/mehr
739,Proto-Indo-European,Malmö,glibberig,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B6,https://en.wiktionary.org/wiki/glibberig
740,Proto-Indo-European,Malmö,harsch,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B6,https://en.wiktionary.org/wiki/harsch
741,Proto-Indo-European,Malmö,Jolle,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B6,https://en.wiktionary.org/wiki/Jolle
742,Proto-Indo-European,Malmö,Malmö,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B6,https://en.wiktionary.org/wiki/Malm%C3%B6
743,Proto-Indo-European,Malmö,Scheibe,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Proto-Indo-European_language,https://en.wiktionary.org/wiki/Malm%C3%B6,https://en.wiktionary.org/wiki/Scheibe
744,*maltą,malt,Malz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/malt%C4%85,https://en.wiktionary.org/wiki/malt,https://en.wiktionary.org/wiki/Malz
745,*mann-,man,man,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mann-,https://en.wiktionary.org/wiki/man,https://en.wiktionary.org/wiki/man
746,*mann-,man,Mann,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mann-,https://en.wiktionary.org/wiki/man,https://en.wiktionary.org/wiki/Mann
747,*manō,mane,Mähne,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/man%C5%8D,https://en.wiktionary.org/wiki/mane,https://en.wiktionary.org/wiki/M%C3%A4hne
748,*managafalþaz,manifold,mannigfaltig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/managafal%C3%BEaz,https://en.wiktionary.org/wiki/manifold,https://en.wiktionary.org/wiki/mannigfaltig
749,*mēnô,manilla,Mond,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/manilla,https://en.wiktionary.org/wiki/Mond
750,*marǭ,mara,Mahr,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mar%C7%AD,https://en.wiktionary.org/wiki/mara,https://en.wiktionary.org/wiki/Mahr
751,*markō,marchioness,Mark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/marchioness,https://en.wiktionary.org/wiki/Mark
752,*markō,Marcomanni,Mark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/Marcomanni,https://en.wiktionary.org/wiki/Mark
753,*marhijō,mare,Mähre,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/marhij%C5%8D,https://en.wiktionary.org/wiki/mare,https://en.wiktionary.org/wiki/M%C3%A4hre
754,*markō,margrave,Mark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/margrave,https://en.wiktionary.org/wiki/Mark
755,*markō,mark,Mark,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mark%C5%8D,https://en.wiktionary.org/wiki/mark,https://en.wiktionary.org/wiki/Mark
756,*maskwǭ,mask,Masche,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maskw%C7%AD,https://en.wiktionary.org/wiki/mask,https://en.wiktionary.org/wiki/Masche
757,*makkô,match,Macker,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/makk%C3%B4,https://en.wiktionary.org/wiki/match,https://en.wiktionary.org/wiki/Macker
758,*magô,maw,Mage,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mag%C3%B4,https://en.wiktionary.org/wiki/maw,https://en.wiktionary.org/wiki/Mage
759,*magô,maw,Magen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mag%C3%B4,https://en.wiktionary.org/wiki/maw,https://en.wiktionary.org/wiki/Magen
760,*maþô,mawk,Made,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ma%C3%BE%C3%B4,https://en.wiktionary.org/wiki/mawk,https://en.wiktionary.org/wiki/Made
761,*maganą,may,mögen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/magan%C4%85,https://en.wiktionary.org/wiki/may,https://en.wiktionary.org/wiki/m%C3%B6gen
762,*masuraz,mazer,Maser,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/masuraz,https://en.wiktionary.org/wiki/mazer,https://en.wiktionary.org/wiki/Maser
763,*miz,me,mir,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/miz,https://en.wiktionary.org/wiki/me,https://en.wiktionary.org/wiki/mir
764,*mainijaną,mean,meinen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mainijan%C4%85,https://en.wiktionary.org/wiki/mean,https://en.wiktionary.org/wiki/meinen
765,*masuraz,measly,Maser,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/masuraz,https://en.wiktionary.org/wiki/measly,https://en.wiktionary.org/wiki/Maser
766,*metaną,mete,messen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/metan%C4%85,https://en.wiktionary.org/wiki/mete,https://en.wiktionary.org/wiki/messen
767,*midlą,middle,Mittel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/midl%C4%85,https://en.wiktionary.org/wiki/middle,https://en.wiktionary.org/wiki/Mittel
768,*milidawwaz,mildew,Mehltau,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/milidawwaz,https://en.wiktionary.org/wiki/mildew,https://en.wiktionary.org/wiki/Mehltau
769,*mīnaz,mine,mein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%ABnaz,https://en.wiktionary.org/wiki/mine,https://en.wiktionary.org/wiki/mein
770,*missa-,misbirth,miss-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/missa-,https://en.wiktionary.org/wiki/misbirth,https://en.wiktionary.org/wiki/miss-
771,*missadēdiz,misdeed,Missetat,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/missad%C4%93diz,https://en.wiktionary.org/wiki/misdeed,https://en.wiktionary.org/wiki/Missetat
772,*mistilaz,mistle,Mistel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mistilaz,https://en.wiktionary.org/wiki/mistle,https://en.wiktionary.org/wiki/Mistel
773,*miskijaną,mix,mischen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/miskijan%C4%85,https://en.wiktionary.org/wiki/mix,https://en.wiktionary.org/wiki/mischen
774,*mihstuz,mizzle,Mist,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mihstuz,https://en.wiktionary.org/wiki/mizzle,https://en.wiktionary.org/wiki/Mist
775,*mēnô,moon,Mond,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/moon,https://en.wiktionary.org/wiki/Mond
776,*mēnô,Moon,Mond,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93n%C3%B4,https://en.wiktionary.org/wiki/Moon,https://en.wiktionary.org/wiki/Mond
777,*mōraz,moor,Moor,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Draz,https://en.wiktionary.org/wiki/moor,https://en.wiktionary.org/wiki/Moor
778,*maizô,more,mehr,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/maiz%C3%B4,https://en.wiktionary.org/wiki/more,https://en.wiktionary.org/wiki/mehr
779,*murhǭ,morel,Möhre,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murh%C7%AD,https://en.wiktionary.org/wiki/morel,https://en.wiktionary.org/wiki/M%C3%B6hre
780,*murgnagebō,morning gift,Morgengabe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murgnageb%C5%8D,https://en.wiktionary.org/wiki/morning_gift,https://en.wiktionary.org/wiki/Morgengabe
781,*murganaz,morrow,Morgen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/murganaz,https://en.wiktionary.org/wiki/morrow,https://en.wiktionary.org/wiki/Morgen
782,*musą,moss,Moos,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mus%C4%85,https://en.wiktionary.org/wiki/moss,https://en.wiktionary.org/wiki/Moos
783,*mōtaną,mote,müssen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Dtan%C4%85,https://en.wiktionary.org/wiki/mote,https://en.wiktionary.org/wiki/m%C3%BCssen
784,*mōdēr,mother,Mutter,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Dd%C4%93r,https://en.wiktionary.org/wiki/mother,https://en.wiktionary.org/wiki/Mutter
785,*mūs,mouse,Maus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%ABs,https://en.wiktionary.org/wiki/mouse,https://en.wiktionary.org/wiki/Maus
786,*musą,mousse,Moos,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mus%C4%85,https://en.wiktionary.org/wiki/mousse,https://en.wiktionary.org/wiki/Moos
787,*munþaz,mouth,Mund,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mun%C3%BEaz,https://en.wiktionary.org/wiki/mouth,https://en.wiktionary.org/wiki/Mund
788,*mēaną,mow,mähen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%93an%C4%85,https://en.wiktionary.org/wiki/mow,https://en.wiktionary.org/wiki/m%C3%A4hen
789,*munþaz,mun,Mund,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mun%C3%BEaz,https://en.wiktionary.org/wiki/mun,https://en.wiktionary.org/wiki/Mund
790,*mundō,mund,mündig,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mund%C5%8D,https://en.wiktionary.org/wiki/mund,https://en.wiktionary.org/wiki/m%C3%BCndig
791,*mundō,mund,mundtot,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mund%C5%8D,https://en.wiktionary.org/wiki/mund,https://en.wiktionary.org/wiki/mundtot
792,*murþą,murth,Mord,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mur%C3%BE%C4%85,https://en.wiktionary.org/wiki/murth,https://en.wiktionary.org/wiki/Mord
793,*mōsą,mush,Gemüse,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Ds%C4%85,https://en.wiktionary.org/wiki/mush,https://en.wiktionary.org/wiki/Gem%C3%BCse
794,*mōsą,mush,Mus,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C5%8Ds%C4%85,https://en.wiktionary.org/wiki/mush,https://en.wiktionary.org/wiki/Mus
795,*musą,mushroom,Moos,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/mus%C4%85,https://en.wiktionary.org/wiki/mushroom,https://en.wiktionary.org/wiki/Moos
796,*mīnaz,my,mein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/m%C4%ABnaz,https://en.wiktionary.org/wiki/my,https://en.wiktionary.org/wiki/mein
797,*naglaz,nail,Nagel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/naglaz,https://en.wiktionary.org/wiki/nail,https://en.wiktionary.org/wiki/Nagel
798,*nakwadaz,naked,nackt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nakwadaz,https://en.wiktionary.org/wiki/naked,https://en.wiktionary.org/wiki/nackt
799,*namô,name,Name,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nam%C3%B4,https://en.wiktionary.org/wiki/name,https://en.wiktionary.org/wiki/Name
800,*hnappaz,nape,Napf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnappaz,https://en.wiktionary.org/wiki/nape,https://en.wiktionary.org/wiki/Napf
801,*hnappaz,nappy,Napf,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnappaz,https://en.wiktionary.org/wiki/nappy,https://en.wiktionary.org/wiki/Napf
802,*narwaz,narrow,Narbe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/narwaz,https://en.wiktionary.org/wiki/narrow,https://en.wiktionary.org/wiki/Narbe
803,*nabalô,navel,Nabel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nabal%C3%B4,https://en.wiktionary.org/wiki/navel,https://en.wiktionary.org/wiki/Nabel
804,*hnakkô,neck,Nacken,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hnakk%C3%B4,https://en.wiktionary.org/wiki/neck,https://en.wiktionary.org/wiki/Nacken
805,*nēþlō,needle,Nadel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%93%C3%BEl%C5%8D,https://en.wiktionary.org/wiki/needle,https://en.wiktionary.org/wiki/Nadel
806,*hneusaną,neeze,niesen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/hneusan%C4%85,https://en.wiktionary.org/wiki/neeze,https://en.wiktionary.org/wiki/niesen
807,*nēhwagabūrô,neighbour,Nachbar,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%93hwagab%C5%ABr%C3%B4,https://en.wiktionary.org/wiki/neighbour,https://en.wiktionary.org/wiki/Nachbar
808,*nestą,nest,Nest,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nest%C4%85,https://en.wiktionary.org/wiki/nest,https://en.wiktionary.org/wiki/Nest
809,*natją,net,Netz,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/natj%C4%85,https://en.wiktionary.org/wiki/net,https://en.wiktionary.org/wiki/Netz
810,*niþer,nether,nieder,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ni%C3%BEer,https://en.wiktionary.org/wiki/nether,https://en.wiktionary.org/wiki/nieder
811,*nefô,neve,Neffe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nef%C3%B4,https://en.wiktionary.org/wiki/neve,https://en.wiktionary.org/wiki/Neffe
812,*namnijaną,neven,nennen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/namnijan%C4%85,https://en.wiktionary.org/wiki/neven,https://en.wiktionary.org/wiki/nennen
813,*nefô,nevvy,Neffe,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nef%C3%B4,https://en.wiktionary.org/wiki/nevvy,https://en.wiktionary.org/wiki/Neffe
814,*niwjaz,new,neu,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/niwjaz,https://en.wiktionary.org/wiki/new,https://en.wiktionary.org/wiki/neu
815,*nebulaz,Nibelung,Nebel,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nebulaz,https://en.wiktionary.org/wiki/Nibelung,https://en.wiktionary.org/wiki/Nebel
816,*nēhw,nigh,nach,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%93hw,https://en.wiktionary.org/wiki/nigh,https://en.wiktionary.org/wiki/nach
817,*nēhw,nigh,nah,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%93hw,https://en.wiktionary.org/wiki/nigh,https://en.wiktionary.org/wiki/nah
818,*nahts,night,Nacht,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/nahts,https://en.wiktionary.org/wiki/night,https://en.wiktionary.org/wiki/Nacht
819,*nemaną,nim,nehmen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/neman%C4%85,https://en.wiktionary.org/wiki/nim,https://en.wiktionary.org/wiki/nehmen
820,*newun,nine,neun,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/newun,https://en.wiktionary.org/wiki/nine,https://en.wiktionary.org/wiki/neun
821,*newuntehun,nineteen,neunzehn,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/newuntehun,https://en.wiktionary.org/wiki/nineteen,https://en.wiktionary.org/wiki/neunzehn
822,*nīþą,nithe,Neid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%AB%C3%BE%C4%85,https://en.wiktionary.org/wiki/nithe,https://en.wiktionary.org/wiki/Neid
823,*nīþą,nithing,Neid,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/n%C4%AB%C3%BE%C4%85,https://en.wiktionary.org/wiki/nithing,https://en.wiktionary.org/wiki/Neid
824,*aikīnaz,oaken,eichen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aik%C4%ABnaz,https://en.wiktionary.org/wiki/oaken,https://en.wiktionary.org/wiki/eichen
825,*uz-,oakum,er-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/oakum,https://en.wiktionary.org/wiki/er-
826,*uz-,oakum,ur-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/oakum,https://en.wiktionary.org/wiki/ur-
827,*wōkraz,ocker,Wucher,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C5%8Dkraz,https://en.wiktionary.org/wiki/ocker,https://en.wiktionary.org/wiki/Wucher
828,*uzdaz,odd,Ort,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uzdaz,https://en.wiktionary.org/wiki/odd,https://en.wiktionary.org/wiki/Ort
829,*Wōdanaz,Odin,Wotan,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/W%C5%8Ddanaz,https://en.wiktionary.org/wiki/Odin,https://en.wiktionary.org/wiki/Wotan
830,*ab,of,ab,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ab,https://en.wiktionary.org/wiki/of,https://en.wiktionary.org/wiki/ab
831,*ab,of,ab-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ab,https://en.wiktionary.org/wiki/of,https://en.wiktionary.org/wiki/ab-
832,*ab,off,ab,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ab,https://en.wiktionary.org/wiki/off,https://en.wiktionary.org/wiki/ab
833,*ab,off,ab-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ab,https://en.wiktionary.org/wiki/off,https://en.wiktionary.org/wiki/ab-
834,*abalagjaną,offlay,ablegen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/abalagjan%C4%85,https://en.wiktionary.org/wiki/offlay,https://en.wiktionary.org/wiki/ablegen
835,*ufta,often,oft,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ufta,https://en.wiktionary.org/wiki/often,https://en.wiktionary.org/wiki/oft
836,Dutch,ohm,schlucken,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Dutch_language,https://en.wiktionary.org/wiki/ohm,https://en.wiktionary.org/wiki/schlucken
837,Dutch,ohm,Schmerz,https://en.wiktionary.orghttps://en.wikipedia.org/wiki/Dutch_language,https://en.wiktionary.org/wiki/ohm,https://en.wiktionary.org/wiki/Schmerz
838,*wōkraz,oker,Wucher,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/w%C5%8Dkraz,https://en.wiktionary.org/wiki/oker,https://en.wiktionary.org/wiki/Wucher
839,*aldaz,old,alt,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/aldaz,https://en.wiktionary.org/wiki/old,https://en.wiktionary.org/wiki/alt
840,*umbi,om,um,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/umbi,https://en.wiktionary.org/wiki/om,https://en.wiktionary.org/wiki/um
841,*ainaz,one,ein,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/ainaz,https://en.wiktionary.org/wiki/one,https://en.wiktionary.org/wiki/ein
842,*upanaz,open,offen,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/upanaz,https://en.wiktionary.org/wiki/open,https://en.wiktionary.org/wiki/offen
843,*uz-,or-,er-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/or-,https://en.wiktionary.org/wiki/er-
844,*uz-,or-,ur-,https://en.wiktionary.org/wiki/Reconstruction:Proto-Germanic/uz-,https://en.wiktionary.org/wiki/or-,https://en.wiktionary.org/wiki/ur-
